id_nivelriesgo,id_dispositivo,Puntuacion,Nivel_detectado,Vegetacion,Estacion
2102,1,2.66667,alto,Con vegetación,Lluviosa
2103,1,2.66667,alto,Con vegetación,Lluviosa
2104,1,2.33333,alto,Con vegetación,Lluviosa
2105,1,2.66667,alto,Con vegetación,Lluviosa
2106,1,2.33333,alto,Con vegetación,Lluviosa
2107,1,2.66667,alto,Con vegetación,Lluviosa
2108,1,2.66667,alto,Con vegetación,Lluviosa
2109,1,2.66667,alto,Con vegetación,Lluviosa
2110,1,2.66667,alto,Con vegetación,Lluviosa
2111,1,2.66667,alto,Con vegetación,Lluviosa
2112,1,2.66667,alto,Con vegetación,Lluviosa
2113,1,2.66667,alto,Con vegetación,Lluviosa
2114,1,2.33333,alto,Con vegetación,Lluviosa
2115,1,2.33333,alto,Con vegetación,Lluviosa
2116,1,2.33333,alto,Con vegetación,Lluviosa
2117,1,2.33333,alto,Con vegetación,Lluviosa
2118,1,2.33333,alto,Con vegetación,Lluviosa
2119,1,2.33333,alto,Con vegetación,Lluviosa
2120,1,2.33333,alto,Con vegetación,Lluviosa
2121,1,2.33333,alto,Con vegetación,Lluviosa
2122,1,2.33333,alto,Con vegetación,Lluviosa
2123,1,2.33333,alto,Con vegetación,Lluviosa
2124,1,2.33333,alto,Con vegetación,Lluviosa
2125,1,2.33333,alto,Con vegetación,Lluviosa
2126,1,2.66667,alto,Con vegetación,Lluviosa
2127,1,2.66667,alto,Con vegetación,Lluviosa
2128,1,2.33333,alto,Con vegetación,Lluviosa
2129,1,2.33333,alto,Con vegetación,Lluviosa
2130,1,2.33333,alto,Con vegetación,Lluviosa
2131,1,2.33333,alto,Con vegetación,Lluviosa
2132,1,2.33333,alto,Con vegetación,Lluviosa
2133,1,2.33333,alto,Con vegetación,Lluviosa
2134,1,2.33333,alto,Con vegetación,Lluviosa
2135,1,2.33333,alto,Con vegetación,Lluviosa
2136,1,2.33333,alto,Con vegetación,Lluviosa
2137,1,2.66667,alto,Con vegetación,Lluviosa
2138,1,2.33333,alto,Con vegetación,Lluviosa
2139,1,2.66667,alto,Con vegetación,Lluviosa
2140,1,2.33333,alto,Con vegetación,Lluviosa
2141,1,2.33333,alto,Con vegetación,Lluviosa
2142,1,2.33333,alto,Con vegetación,Lluviosa
2143,1,2.33333,alto,Con vegetación,Lluviosa
2144,1,2.33333,alto,Con vegetación,Lluviosa
2145,1,2.33333,alto,Con vegetación,Lluviosa
2146,1,2.33333,alto,Con vegetación,Lluviosa
2147,1,2.33333,alto,Con vegetación,Lluviosa
2148,1,2.33333,alto,Con vegetación,Lluviosa
2149,1,2.33333,alto,Con vegetación,Lluviosa
2150,1,2.33333,alto,Con vegetación,Lluviosa
2151,1,2.33333,alto,Con vegetación,Lluviosa
2152,1,2.33333,alto,Con vegetación,Lluviosa
2153,1,2.33333,alto,Con vegetación,Lluviosa
2154,1,2.33333,alto,Con vegetación,Lluviosa
2155,1,2.66667,alto,Con vegetación,Lluviosa
2156,1,2.33333,alto,Con vegetación,Lluviosa
2157,1,2.33333,alto,Con vegetación,Lluviosa
2158,1,2.33333,alto,Con vegetación,Lluviosa
2159,1,2.33333,alto,Con vegetación,Lluviosa
2160,1,2.33333,alto,Con vegetación,Lluviosa
2161,1,2.33333,alto,Con vegetación,Lluviosa
2162,1,2.66667,alto,Con vegetación,Lluviosa
2163,1,2.33333,alto,Con vegetación,Lluviosa
2164,1,2.33333,alto,Con vegetación,Lluviosa
2165,1,2.33333,alto,Con vegetación,Lluviosa
2166,1,2.33333,alto,Con vegetación,Lluviosa
2167,1,2.33333,alto,Con vegetación,Lluviosa
2168,1,2.33333,alto,Con vegetación,Lluviosa
2169,1,2.33333,alto,Con vegetación,Lluviosa
2170,1,2.33333,alto,Con vegetación,Lluviosa
2171,1,2.33333,alto,Con vegetación,Lluviosa
2172,1,2.66667,alto,Con vegetación,Lluviosa
2173,1,2.33333,alto,Con vegetación,Lluviosa
2174,1,2.33333,alto,Con vegetación,Lluviosa
2175,1,2.33333,alto,Con vegetación,Lluviosa
2176,1,2.33333,alto,Con vegetación,Lluviosa
2177,1,2.33333,alto,Con vegetación,Lluviosa
2178,1,2.33333,alto,Con vegetación,Lluviosa
2179,1,2.33333,alto,Con vegetación,Lluviosa
2180,1,2.33333,alto,Con vegetación,Lluviosa
2181,1,2.33333,alto,Con vegetación,Lluviosa
2182,1,2.33333,alto,Con vegetación,Lluviosa
2183,1,2.33333,alto,Con vegetación,Lluviosa
2184,1,2.66667,alto,Con vegetación,Lluviosa
2185,1,2.66667,alto,Con vegetación,Lluviosa
2186,1,2.33333,alto,Con vegetación,Lluviosa
2187,1,2.33333,alto,Con vegetación,Lluviosa
2188,1,2.33333,alto,Con vegetación,Lluviosa
2189,1,2.66667,alto,Con vegetación,Lluviosa
2190,1,2.33333,alto,Con vegetación,Lluviosa
2191,1,2.33333,alto,Con vegetación,Lluviosa
2192,1,2.33333,alto,Con vegetación,Lluviosa
2193,1,2.33333,alto,Con vegetación,Lluviosa
2194,1,2.33333,alto,Con vegetación,Lluviosa
2195,1,2.66667,alto,Con vegetación,Lluviosa
2196,1,2.66667,alto,Con vegetación,Lluviosa
2197,1,2.66667,alto,Con vegetación,Lluviosa
2198,1,2.66667,alto,Con vegetación,Lluviosa
2199,1,2.66667,alto,Con vegetación,Lluviosa
2200,1,2.66667,alto,Con vegetación,Lluviosa
2201,1,2.66667,alto,Con vegetación,Lluviosa
2202,1,2.66667,alto,Con vegetación,Lluviosa
2203,1,2.66667,alto,Con vegetación,Lluviosa
2204,1,2.66667,alto,Con vegetación,Lluviosa
2205,1,2.66667,alto,Con vegetación,Lluviosa
2206,1,2.66667,alto,Con vegetación,Lluviosa
2207,1,2.66667,alto,Con vegetación,Lluviosa
2208,1,2.66667,alto,Con vegetación,Lluviosa
2209,1,2.33333,alto,Con vegetación,Lluviosa
2210,1,2.66667,alto,Con vegetación,Lluviosa
2211,1,2.66667,alto,Con vegetación,Lluviosa
2212,1,2.66667,alto,Con vegetación,Lluviosa
2213,1,2.66667,alto,Con vegetación,Lluviosa
2214,1,2.66667,alto,Con vegetación,Lluviosa
2215,1,2.66667,alto,Con vegetación,Lluviosa
2216,1,2.66667,alto,Con vegetación,Lluviosa
2217,1,2.66667,alto,Con vegetación,Lluviosa
2218,1,2.66667,alto,Con vegetación,Lluviosa
2219,1,2.66667,alto,Con vegetación,Lluviosa
2220,1,2.66667,alto,Con vegetación,Lluviosa
2221,1,2.66667,alto,Con vegetación,Lluviosa
2222,1,2.33333,alto,Con vegetación,Lluviosa
2223,1,2.66667,alto,Con vegetación,Lluviosa
2224,1,2.33333,alto,Con vegetación,Lluviosa
2225,1,2.66667,alto,Con vegetación,Lluviosa
2226,1,2.66667,alto,Con vegetación,Lluviosa
2227,1,2.66667,alto,Con vegetación,Lluviosa
2228,1,2.66667,alto,Con vegetación,Lluviosa
2229,1,2.66667,alto,Con vegetación,Lluviosa
2230,1,2.66667,alto,Con vegetación,Lluviosa
2231,1,2.33333,alto,Con vegetación,Lluviosa
2232,1,2.66667,alto,Con vegetación,Lluviosa
2233,1,2.33333,alto,Con vegetación,Lluviosa
2234,1,2.66667,alto,Con vegetación,Lluviosa
2235,1,2.66667,alto,Con vegetación,Lluviosa
2236,1,2.33333,alto,Con vegetación,Lluviosa
2237,1,2.33333,alto,Con vegetación,Lluviosa
2238,1,2.66667,alto,Con vegetación,Lluviosa
2239,1,2.66667,alto,Con vegetación,Lluviosa
2240,1,2.66667,alto,Con vegetación,Lluviosa
2241,1,2.66667,alto,Con vegetación,Lluviosa
2242,1,2.33333,alto,Con vegetación,Lluviosa
2243,1,2.66667,alto,Con vegetación,Lluviosa
2244,1,2.66667,alto,Con vegetación,Lluviosa
2245,1,2.66667,alto,Con vegetación,Lluviosa
2246,1,2.66667,alto,Con vegetación,Lluviosa
2247,1,2.66667,alto,Con vegetación,Lluviosa
2248,1,2.66667,alto,Con vegetación,Lluviosa
2249,1,2.66667,alto,Con vegetación,Lluviosa
2250,1,2.66667,alto,Con vegetación,Lluviosa
2251,1,2.66667,alto,Con vegetación,Lluviosa
2252,1,2.66667,alto,Con vegetación,Lluviosa
2253,1,2.66667,alto,Con vegetación,Lluviosa
2254,1,2.66667,alto,Con vegetación,Lluviosa
2255,1,2.66667,alto,Con vegetación,Lluviosa
2256,1,2.66667,alto,Con vegetación,Lluviosa
2257,1,2.66667,alto,Con vegetación,Lluviosa
2258,1,2.66667,alto,Con vegetación,Lluviosa
2259,1,2.66667,alto,Con vegetación,Lluviosa
2260,1,2.33333,alto,Con vegetación,Lluviosa
2261,1,2.66667,alto,Con vegetación,Lluviosa
2262,1,2.66667,alto,Con vegetación,Lluviosa
2263,1,2.66667,alto,Con vegetación,Lluviosa
2264,1,2.66667,alto,Con vegetación,Lluviosa
2265,1,2.66667,alto,Con vegetación,Lluviosa
2266,1,2.66667,alto,Con vegetación,Lluviosa
2267,1,2.66667,alto,Con vegetación,Lluviosa
2268,1,2.66667,alto,Con vegetación,Lluviosa
2269,1,2.66667,alto,Con vegetación,Lluviosa
2270,1,2.66667,alto,Con vegetación,Lluviosa
2271,1,2.66667,alto,Con vegetación,Lluviosa
2272,1,2.66667,alto,Con vegetación,Lluviosa
2273,1,2.66667,alto,Con vegetación,Lluviosa
2274,1,2.66667,alto,Con vegetación,Lluviosa
2275,1,2.66667,alto,Con vegetación,Lluviosa
2276,1,2.66667,alto,Con vegetación,Lluviosa
2277,1,2.66667,alto,Con vegetación,Lluviosa
2278,1,2.66667,alto,Con vegetación,Lluviosa
2279,1,2.66667,alto,Con vegetación,Lluviosa
2280,1,2.66667,alto,Con vegetación,Lluviosa
2281,1,2.66667,alto,Con vegetación,Lluviosa
2282,1,2.66667,alto,Con vegetación,Lluviosa
2283,1,2.66667,alto,Con vegetación,Lluviosa
2284,1,2.66667,alto,Con vegetación,Lluviosa
2285,1,2.66667,alto,Con vegetación,Lluviosa
2286,1,2.66667,alto,Con vegetación,Lluviosa
2287,1,2.66667,alto,Con vegetación,Lluviosa
2288,1,2.66667,alto,Con vegetación,Lluviosa
2289,1,2.33333,alto,Con vegetación,Lluviosa
2290,1,2.33333,alto,Con vegetación,Lluviosa
2291,1,2.33333,alto,Con vegetación,Lluviosa
2292,1,2.66667,alto,Con vegetación,Lluviosa
2293,1,2.66667,alto,Con vegetación,Lluviosa
2294,1,2.66667,alto,Con vegetación,Lluviosa
2295,1,2.66667,alto,Con vegetación,Lluviosa
2296,1,2.66667,alto,Con vegetación,Lluviosa
2297,1,2.66667,alto,Con vegetación,Lluviosa
2298,1,2.66667,alto,Con vegetación,Lluviosa
2299,1,2.66667,alto,Con vegetación,Lluviosa
2300,1,2.66667,alto,Con vegetación,Lluviosa
2301,1,2.66667,alto,Con vegetación,Lluviosa
2302,1,2.66667,alto,Con vegetación,Lluviosa
2303,1,2.66667,alto,Con vegetación,Lluviosa
2304,1,2.66667,alto,Con vegetación,Lluviosa
2305,1,2.66667,alto,Con vegetación,Lluviosa
2306,1,2.66667,alto,Con vegetación,Lluviosa
2307,1,2.66667,alto,Con vegetación,Lluviosa
2308,1,2.66667,alto,Con vegetación,Lluviosa
2309,1,2.66667,alto,Con vegetación,Lluviosa
2310,1,2.66667,alto,Con vegetación,Lluviosa
2311,1,2.66667,alto,Con vegetación,Lluviosa
2312,1,2.66667,alto,Con vegetación,Lluviosa
2313,1,2.66667,alto,Con vegetación,Lluviosa
2314,1,2.66667,alto,Con vegetación,Lluviosa
2315,1,2.66667,alto,Con vegetación,Lluviosa
2316,1,2.66667,alto,Con vegetación,Lluviosa
2317,1,2.66667,alto,Con vegetación,Lluviosa
2318,1,2.66667,alto,Con vegetación,Lluviosa
2319,1,2.66667,alto,Con vegetación,Lluviosa
2320,1,2.66667,alto,Con vegetación,Lluviosa
2321,1,2.66667,alto,Con vegetación,Lluviosa
2322,1,2.66667,alto,Con vegetación,Lluviosa
2323,1,2.66667,alto,Con vegetación,Lluviosa
2324,1,2.66667,alto,Con vegetación,Lluviosa
2325,1,2.66667,alto,Con vegetación,Lluviosa
2326,1,2.66667,alto,Con vegetación,Lluviosa
2327,1,2.66667,alto,Con vegetación,Lluviosa
2328,1,2.66667,alto,Con vegetación,Lluviosa
2329,1,2.66667,alto,Con vegetación,Lluviosa
2330,1,2.66667,alto,Con vegetación,Lluviosa
2331,1,2.66667,alto,Con vegetación,Lluviosa
2332,1,2.66667,alto,Con vegetación,Lluviosa
2333,1,2.66667,alto,Con vegetación,Lluviosa
2334,1,2.66667,alto,Con vegetación,Lluviosa
2335,1,2.66667,alto,Con vegetación,Lluviosa
2336,1,2.66667,alto,Con vegetación,Lluviosa
2337,1,2.66667,alto,Con vegetación,Lluviosa
2338,1,2.66667,alto,Con vegetación,Lluviosa
2339,1,2.66667,alto,Con vegetación,Lluviosa
2340,1,2.66667,alto,Con vegetación,Lluviosa
2341,1,2.66667,alto,Con vegetación,Lluviosa
2342,1,2.66667,alto,Con vegetación,Lluviosa
2343,1,2.66667,alto,Con vegetación,Lluviosa
2344,1,2.66667,alto,Con vegetación,Lluviosa
2345,1,2.66667,alto,Con vegetación,Lluviosa
2346,1,2.66667,alto,Con vegetación,Lluviosa
2347,1,2.66667,alto,Con vegetación,Lluviosa
2348,1,2.66667,alto,Con vegetación,Lluviosa
2349,1,2.66667,alto,Con vegetación,Lluviosa
2350,1,2.66667,alto,Con vegetación,Lluviosa
2351,1,2.66667,alto,Con vegetación,Lluviosa
2352,1,2.66667,alto,Con vegetación,Lluviosa
2353,1,2.66667,alto,Con vegetación,Lluviosa
2354,1,2.66667,alto,Con vegetación,Lluviosa
2355,1,2.66667,alto,Con vegetación,Lluviosa
2356,1,2.66667,alto,Con vegetación,Lluviosa
2357,1,2.66667,alto,Con vegetación,Lluviosa
2358,1,2.66667,alto,Con vegetación,Lluviosa
2359,1,2.66667,alto,Con vegetación,Lluviosa
2360,1,2.66667,alto,Con vegetación,Lluviosa
2361,1,2.66667,alto,Con vegetación,Lluviosa
2362,1,2.66667,alto,Con vegetación,Lluviosa
2363,1,2.66667,alto,Con vegetación,Lluviosa
2364,1,2.66667,alto,Con vegetación,Lluviosa
2365,1,2.66667,alto,Con vegetación,Lluviosa
2366,1,2.66667,alto,Con vegetación,Lluviosa
2367,1,2.66667,alto,Con vegetación,Lluviosa
2368,1,2.66667,alto,Con vegetación,Lluviosa
2369,1,2.66667,alto,Con vegetación,Lluviosa
2370,1,2.66667,alto,Con vegetación,Lluviosa
2371,1,2.66667,alto,Con vegetación,Lluviosa
2372,1,2.66667,alto,Con vegetación,Lluviosa
2373,1,2.66667,alto,Con vegetación,Lluviosa
2374,1,2.66667,alto,Con vegetación,Lluviosa
2375,1,2.66667,alto,Con vegetación,Lluviosa
2376,1,2.66667,alto,Con vegetación,Lluviosa
2377,1,2.66667,alto,Con vegetación,Lluviosa
2378,1,2.66667,alto,Con vegetación,Lluviosa
2379,1,2.66667,alto,Con vegetación,Lluviosa
2380,1,2.66667,alto,Con vegetación,Lluviosa
2381,1,2.66667,alto,Con vegetación,Lluviosa
2382,1,2.66667,alto,Con vegetación,Lluviosa
2383,1,2.66667,alto,Con vegetación,Lluviosa
2384,1,2.66667,alto,Con vegetación,Lluviosa
2385,1,2.66667,alto,Con vegetación,Lluviosa
2386,1,2.66667,alto,Con vegetación,Lluviosa
2387,1,2.66667,alto,Con vegetación,Lluviosa
2388,1,2.66667,alto,Con vegetación,Lluviosa
2389,1,2.66667,alto,Con vegetación,Lluviosa
2390,1,2.66667,alto,Con vegetación,Lluviosa
2391,1,2.66667,alto,Con vegetación,Lluviosa
2392,1,2.66667,alto,Con vegetación,Lluviosa
2393,1,2.66667,alto,Con vegetación,Lluviosa
2394,1,2.66667,alto,Con vegetación,Lluviosa
2395,1,2.66667,alto,Con vegetación,Lluviosa
2396,1,2.66667,alto,Con vegetación,Lluviosa
2397,1,2.66667,alto,Con vegetación,Lluviosa
2398,1,2.66667,alto,Con vegetación,Lluviosa
2399,1,2.66667,alto,Con vegetación,Lluviosa
2400,1,2.66667,alto,Con vegetación,Lluviosa
2401,1,2.66667,alto,Con vegetación,Lluviosa
2402,1,2.66667,alto,Con vegetación,Lluviosa
2403,1,2.66667,alto,Con vegetación,Lluviosa
2404,1,2.66667,alto,Con vegetación,Lluviosa
2405,1,2.66667,alto,Con vegetación,Lluviosa
2406,1,2.66667,alto,Con vegetación,Lluviosa
2407,1,2.66667,alto,Con vegetación,Lluviosa
2408,1,2.66667,alto,Con vegetación,Lluviosa
2409,1,2.66667,alto,Con vegetación,Lluviosa
2410,1,2.66667,alto,Con vegetación,Lluviosa
2411,1,2.66667,alto,Con vegetación,Lluviosa
2412,1,2.66667,alto,Con vegetación,Lluviosa
2413,1,2.66667,alto,Con vegetación,Lluviosa
2414,1,2.66667,alto,Con vegetación,Lluviosa
2415,1,2.66667,alto,Con vegetación,Lluviosa
2416,1,2.66667,alto,Con vegetación,Lluviosa
2417,1,2.66667,alto,Con vegetación,Lluviosa
2418,1,2.66667,alto,Con vegetación,Lluviosa
2419,1,2.66667,alto,Con vegetación,Lluviosa
2420,1,2.66667,alto,Con vegetación,Lluviosa
2421,1,2.66667,alto,Con vegetación,Lluviosa
2422,1,2.66667,alto,Con vegetación,Lluviosa
2423,1,2.66667,alto,Con vegetación,Lluviosa
2424,1,2.66667,alto,Con vegetación,Lluviosa
2425,1,2.66667,alto,Con vegetación,Lluviosa
2426,1,2.66667,alto,Con vegetación,Lluviosa
2427,1,2.66667,alto,Con vegetación,Lluviosa
2428,1,2.66667,alto,Con vegetación,Lluviosa
2429,1,2.66667,alto,Con vegetación,Lluviosa
2430,1,2.66667,alto,Con vegetación,Lluviosa
2431,1,2.66667,alto,Con vegetación,Lluviosa
2432,1,2.66667,alto,Con vegetación,Lluviosa
2433,1,2.66667,alto,Con vegetación,Lluviosa
2434,1,2.66667,alto,Con vegetación,Lluviosa
2435,1,2.66667,alto,Con vegetación,Lluviosa
2436,1,2.66667,alto,Con vegetación,Lluviosa
2437,1,2.66667,alto,Con vegetación,Lluviosa
2438,1,2.66667,alto,Con vegetación,Lluviosa
2439,1,2.66667,alto,Con vegetación,Lluviosa
2440,1,2.66667,alto,Con vegetación,Lluviosa
2441,1,2.66667,alto,Con vegetación,Lluviosa
2442,1,2.66667,alto,Con vegetación,Lluviosa
2443,1,2.66667,alto,Con vegetación,Lluviosa
2444,1,2.66667,alto,Con vegetación,Lluviosa
2445,1,2.66667,alto,Con vegetación,Lluviosa
2446,1,2.66667,alto,Con vegetación,Lluviosa
2447,1,2.66667,alto,Con vegetación,Lluviosa
2448,1,2.66667,alto,Con vegetación,Lluviosa
2449,1,2.66667,alto,Con vegetación,Lluviosa
2450,1,2.66667,alto,Con vegetación,Lluviosa
2451,1,2.66667,alto,Con vegetación,Lluviosa
2452,1,2.66667,alto,Con vegetación,Lluviosa
2453,1,2.66667,alto,Con vegetación,Lluviosa
2454,1,2.66667,alto,Con vegetación,Lluviosa
2455,1,2.66667,alto,Con vegetación,Lluviosa
2456,1,2.66667,alto,Con vegetación,Lluviosa
2457,1,2.66667,alto,Con vegetación,Lluviosa
2458,1,2.66667,alto,Con vegetación,Lluviosa
2459,1,2.66667,alto,Con vegetación,Lluviosa
2460,1,2.66667,alto,Con vegetación,Lluviosa
2461,1,2.66667,alto,Con vegetación,Lluviosa
2462,1,2.66667,alto,Con vegetación,Lluviosa
2463,1,2.33333,alto,Con vegetación,Lluviosa
2464,1,2.66667,alto,Con vegetación,Lluviosa
2465,1,2.66667,alto,Con vegetación,Lluviosa
2466,1,2.66667,alto,Con vegetación,Lluviosa
2467,1,2.66667,alto,Con vegetación,Lluviosa
2468,1,2.66667,alto,Con vegetación,Lluviosa
2469,1,2.66667,alto,Con vegetación,Lluviosa
2470,1,2.66667,alto,Con vegetación,Lluviosa
2471,1,2.66667,alto,Con vegetación,Lluviosa
2472,1,2.66667,alto,Con vegetación,Lluviosa
2473,1,2.66667,alto,Con vegetación,Lluviosa
2474,1,2.66667,alto,Con vegetación,Lluviosa
2475,1,2.66667,alto,Con vegetación,Lluviosa
2476,1,2.66667,alto,Con vegetación,Lluviosa
2477,1,2.66667,alto,Con vegetación,Lluviosa
2478,1,2.66667,alto,Con vegetación,Lluviosa
2479,1,2.66667,alto,Con vegetación,Lluviosa
2480,1,2.66667,alto,Con vegetación,Lluviosa
2481,1,2.66667,alto,Con vegetación,Lluviosa
2482,1,2.66667,alto,Con vegetación,Lluviosa
2483,1,2.66667,alto,Con vegetación,Lluviosa
2484,1,2.66667,alto,Con vegetación,Lluviosa
2485,1,2.66667,alto,Con vegetación,Lluviosa
2486,1,2.66667,alto,Con vegetación,Lluviosa
2487,1,2.66667,alto,Con vegetación,Lluviosa
2488,1,2.66667,alto,Con vegetación,Lluviosa
2489,1,2.66667,alto,Con vegetación,Lluviosa
2490,1,2.66667,alto,Con vegetación,Lluviosa
2491,1,2.66667,alto,Con vegetación,Lluviosa
2492,1,2.66667,alto,Con vegetación,Lluviosa
2493,1,2.66667,alto,Con vegetación,Lluviosa
2494,1,2.66667,alto,Con vegetación,Lluviosa
2495,1,2.66667,alto,Con vegetación,Lluviosa
2496,1,2.33333,alto,Con vegetación,Lluviosa
2497,1,2.66667,alto,Con vegetación,Lluviosa
2498,1,2.66667,alto,Con vegetación,Lluviosa
2499,1,2.66667,alto,Con vegetación,Lluviosa
2500,1,2.66667,alto,Con vegetación,Lluviosa
2501,1,2.66667,alto,Con vegetación,Lluviosa
2502,1,2.66667,alto,Con vegetación,Lluviosa
2503,1,2.66667,alto,Con vegetación,Lluviosa
2504,1,2.66667,alto,Con vegetación,Lluviosa
2505,1,2.66667,alto,Con vegetación,Lluviosa
2506,1,2.66667,alto,Con vegetación,Lluviosa
2507,1,2.66667,alto,Con vegetación,Lluviosa
2508,1,2.66667,alto,Con vegetación,Lluviosa
2509,1,2.66667,alto,Con vegetación,Lluviosa
2510,1,2.66667,alto,Con vegetación,Lluviosa
2511,1,2.66667,alto,Con vegetación,Lluviosa
2512,1,2.66667,alto,Con vegetación,Lluviosa
2513,1,2.66667,alto,Con vegetación,Lluviosa
2514,1,2.66667,alto,Con vegetación,Lluviosa
2515,1,2.66667,alto,Con vegetación,Lluviosa
2516,1,2.66667,alto,Con vegetación,Lluviosa
2517,1,2.66667,alto,Con vegetación,Lluviosa
2518,1,2.66667,alto,Con vegetación,Lluviosa
2519,1,2.66667,alto,Con vegetación,Lluviosa
2520,1,2.66667,alto,Con vegetación,Lluviosa
2521,1,2.66667,alto,Con vegetación,Lluviosa
2522,1,2.66667,alto,Con vegetación,Lluviosa
2523,1,2.66667,alto,Con vegetación,Lluviosa
2524,1,2.66667,alto,Con vegetación,Lluviosa
2525,1,2.66667,alto,Con vegetación,Lluviosa
2526,1,2.66667,alto,Con vegetación,Lluviosa
2527,1,2.66667,alto,Con vegetación,Lluviosa
2528,1,2.66667,alto,Con vegetación,Lluviosa
2529,1,2.66667,alto,Con vegetación,Lluviosa
2530,1,2.66667,alto,Con vegetación,Lluviosa
2531,1,2.66667,alto,Con vegetación,Lluviosa
2532,1,2.66667,alto,Con vegetación,Lluviosa
2533,1,2.66667,alto,Con vegetación,Lluviosa
2534,1,2.66667,alto,Con vegetación,Lluviosa
2535,1,2.66667,alto,Con vegetación,Lluviosa
2536,1,2.66667,alto,Con vegetación,Lluviosa
2537,1,2.66667,alto,Con vegetación,Lluviosa
2538,1,2.66667,alto,Con vegetación,Lluviosa
2539,1,2.66667,alto,Con vegetación,Lluviosa
2540,1,2.66667,alto,Con vegetación,Lluviosa
2541,1,2.66667,alto,Con vegetación,Lluviosa
2542,1,2.66667,alto,Con vegetación,Lluviosa
2543,1,2.66667,alto,Con vegetación,Lluviosa
2544,1,2.66667,alto,Con vegetación,Lluviosa
2545,1,2.66667,alto,Con vegetación,Lluviosa
2546,1,2.66667,alto,Con vegetación,Lluviosa
2547,1,2.66667,alto,Con vegetación,Lluviosa
2548,1,2.66667,alto,Con vegetación,Lluviosa
2549,1,2.66667,alto,Con vegetación,Lluviosa
2550,1,2.66667,alto,Con vegetación,Lluviosa
2551,1,2.66667,alto,Con vegetación,Lluviosa
2552,1,2.66667,alto,Con vegetación,Lluviosa
2553,1,2.66667,alto,Con vegetación,Lluviosa
2554,1,2.66667,alto,Con vegetación,Lluviosa
2555,1,2.66667,alto,Con vegetación,Lluviosa
2556,1,2.66667,alto,Con vegetación,Lluviosa
2557,1,2.66667,alto,Con vegetación,Lluviosa
2558,1,2.66667,alto,Con vegetación,Lluviosa
2559,1,2.66667,alto,Con vegetación,Lluviosa
2560,1,2.66667,alto,Con vegetación,Lluviosa
2561,1,2.66667,alto,Con vegetación,Lluviosa
2562,1,2.66667,alto,Con vegetación,Lluviosa
2563,1,2.66667,alto,Con vegetación,Lluviosa
2564,1,2.66667,alto,Con vegetación,Lluviosa
2565,1,2.66667,alto,Con vegetación,Lluviosa
2566,1,2.66667,alto,Con vegetación,Lluviosa
2567,1,2.66667,alto,Con vegetación,Lluviosa
2568,1,2.66667,alto,Con vegetación,Lluviosa
2569,1,2.66667,alto,Con vegetación,Lluviosa
2570,1,2.33333,alto,Con vegetación,Lluviosa
2571,1,2.66667,alto,Con vegetación,Lluviosa
2572,1,2.66667,alto,Con vegetación,Lluviosa
2573,1,2.66667,alto,Con vegetación,Lluviosa
2574,1,2.66667,alto,Con vegetación,Lluviosa
2575,1,2.66667,alto,Con vegetación,Lluviosa
2576,1,2.66667,alto,Con vegetación,Lluviosa
2577,1,2.66667,alto,Con vegetación,Lluviosa
2578,1,2.66667,alto,Con vegetación,Lluviosa
2579,1,2.66667,alto,Con vegetación,Lluviosa
2580,1,2.66667,alto,Con vegetación,Lluviosa
2581,1,2.66667,alto,Con vegetación,Lluviosa
2582,1,2.66667,alto,Con vegetación,Lluviosa
2583,1,2.66667,alto,Con vegetación,Lluviosa
2584,1,2.66667,alto,Con vegetación,Lluviosa
2585,1,2.66667,alto,Con vegetación,Lluviosa
2586,1,2.66667,alto,Con vegetación,Lluviosa
2587,1,2.66667,alto,Con vegetación,Lluviosa
2588,1,2.66667,alto,Con vegetación,Lluviosa
2589,1,2.66667,alto,Con vegetación,Lluviosa
2590,1,2.66667,alto,Con vegetación,Lluviosa
2591,1,2.66667,alto,Con vegetación,Lluviosa
2592,1,2.66667,alto,Con vegetación,Lluviosa
2593,1,2.66667,alto,Con vegetación,Lluviosa
2594,1,2.66667,alto,Con vegetación,Lluviosa
2595,1,2.66667,alto,Con vegetación,Lluviosa
2596,1,2.66667,alto,Con vegetación,Lluviosa
2597,1,2.66667,alto,Con vegetación,Lluviosa
2598,1,2.66667,alto,Con vegetación,Lluviosa
2599,1,2.66667,alto,Con vegetación,Lluviosa
2600,1,2.66667,alto,Con vegetación,Lluviosa
2601,1,2.66667,alto,Con vegetación,Lluviosa
2602,1,2.66667,alto,Con vegetación,Lluviosa
2603,1,2.66667,alto,Con vegetación,Lluviosa
2604,1,2.66667,alto,Con vegetación,Lluviosa
2605,1,2.66667,alto,Con vegetación,Lluviosa
2606,1,2.66667,alto,Con vegetación,Lluviosa
2607,1,2.66667,alto,Con vegetación,Lluviosa
2608,1,2.66667,alto,Con vegetación,Lluviosa
2609,1,2.66667,alto,Con vegetación,Lluviosa
2610,1,2.66667,alto,Con vegetación,Lluviosa
2611,1,2.66667,alto,Con vegetación,Lluviosa
2612,1,2.66667,alto,Con vegetación,Lluviosa
2613,1,2.66667,alto,Con vegetación,Lluviosa
2614,1,2.66667,alto,Con vegetación,Lluviosa
2615,1,2.66667,alto,Con vegetación,Lluviosa
2616,1,2.66667,alto,Con vegetación,Lluviosa
2617,1,2.66667,alto,Con vegetación,Lluviosa
